chrom,start,end,tile_id,score,strand,GM12878,Jurkat,MRC5,A549,HEK293,K562,GM12878_active,Jurkat_active,MRC5_active,A549_active,HEK293_active,K562_active,ATAC_signal,GM12878_category,Jurkat_category,MRC5_category,A549_category,HEK293_category,K562_category
KT899744.1,76550,76750,Herpesvirus:Herpes_Simplex_1_KOS:4569:-,0,-,1.0527584947281885,1.166199563515586,1.2369557177844372,1.0746979523114673,1.226048856567444,1.308012339524265,False,False,False,False,False,False,374.21063,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76800,77000,Herpesvirus:Herpes_Simplex_1_KOS:4574:-,0,-,1.0662171437486474,1.1768377681205782,0.8895760840989615,0.9792708387634166,1.043180256403405,0.9315535349610546,False,False,False,False,False,False,447.40894,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76850,77050,Herpesvirus:Herpes_Simplex_1_KOS:4575:-,0,-,1.445962239380605,1.0999608740801097,1.4184024853525348,1.2443729361400808,0.7931505015803174,1.058260120949433,False,False,False,False,False,False,485.24744,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76900,77100,Herpesvirus:Herpes_Simplex_1_KOS:4576:-,0,-,1.2245648977638537,0.9349427776180363,1.129980523266426,1.227992159328387,1.1660629815791403,1.4174377679748402,False,False,False,False,False,False,502.6293,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,76950,77150,Herpesvirus:Herpes_Simplex_1_KOS:4577:-,0,-,1.0096575090152,0.9888796024442698,0.9306883162685212,0.9350771819168948,0.8468517825916028,1.0524327872855364,False,False,False,False,False,False,492.1186,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77000,77200,Herpesvirus:Herpes_Simplex_1_KOS:4578:-,0,-,1.1756196834757728,0.9896908639958572,1.2225848255866776,0.9725440767972248,1.2967424647729535,1.132644837720678,False,False,False,False,False,False,476.839,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77050,77250,Herpesvirus:Herpes_Simplex_1_KOS:4579:-,0,-,1.170306120401647,1.0878583764845045,0.9514249015983348,1.3996663271636007,1.0979856222313176,1.2691285250577882,False,False,False,False,False,False,501.1232,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77100,77300,Herpesvirus:Herpes_Simplex_1_KOS:4580:-,0,-,0.8432299284278204,0.911605351329178,1.0480384828827396,0.963619877295333,0.931571811154216,1.35098433884227,False,False,False,False,False,False,534.82007,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77150,77350,Herpesvirus:Herpes_Simplex_1_KOS:4581:-,0,-,0.8101943890106278,1.411205949550434,1.2599446464777724,1.2426800730284688,1.4171230943117332,2.695501620421859,False,False,False,False,False,True,541.37756,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,77200,77400,Herpesvirus:Herpes_Simplex_1_KOS:4582:-,0,-,1.2032968102036397,1.8271784726644933,1.2069176021392352,1.9001566572743844,1.8514944838554288,3.807362074534826,False,True,False,False,False,True,510.5985,Neither,Active only,Neither,Neither,Neither,Active only
KT899744.1,77250,77450,Herpesvirus:Herpes_Simplex_1_KOS:4583:-,0,-,1.1047835268291295,1.8306527547536369,1.245654624855609,1.839522748518693,1.9725443339047504,3.931999136857199,False,True,False,False,False,True,449.66797,Neither,Active only,Neither,Neither,Neither,Active only
KT899744.1,77350,77550,Herpesvirus:Herpes_Simplex_1_KOS:4585:-,0,-,1.19039787033934,1.1015364349364911,1.0463080894641452,0.8034555243473,0.4322647441524085,0.7949798525898217,False,False,False,False,False,False,365.0806,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77450,77650,Herpesvirus:Herpes_Simplex_1_KOS:4587:-,0,-,0.6410458877887092,1.0159460432545822,1.215938606674854,1.0688414779746451,0.866811869338262,1.3890282214160976,False,False,False,False,False,False,397.8363,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77500,77700,Herpesvirus:Herpes_Simplex_1_KOS:4588:-,0,-,0.9806258162644608,1.2895068989647294,1.1786325162724398,1.1166696483612015,1.2221637472899634,1.91296166395702,False,False,False,False,False,False,415.59473,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77550,77750,Herpesvirus:Herpes_Simplex_1_KOS:4589:-,0,-,1.3980796342562982,1.3192774049317164,1.5252891806472784,1.5045249942944892,1.5498743028369872,2.061840814749959,False,False,False,False,False,False,465.10477,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77600,77800,Herpesvirus:Herpes_Simplex_1_KOS:4590:-,0,-,1.1944152844617424,1.3066919718856789,1.6348107943065902,1.7260985596485845,1.5924542723709318,2.20725432444627,False,False,False,False,False,False,489.26352,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77650,77850,Herpesvirus:Herpes_Simplex_1_KOS:4591:-,0,-,0.8225208132135098,1.0460509734835532,1.4497426028036962,1.228891045522659,1.209072604399561,1.623787754111306,False,False,False,False,False,False,456.28824,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77700,77900,Herpesvirus:Herpes_Simplex_1_KOS:4592:-,0,-,1.1275234883935088,1.493342280467821,1.3094407671207873,1.467389642660302,1.2416245973761877,1.9121960684316304,False,False,False,False,False,False,450.9231,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77750,77950,Herpesvirus:Herpes_Simplex_1_KOS:4593:-,0,-,1.21576795513387,1.2554491187770105,1.519095334645864,1.5579580021788455,1.35944476725138,2.251415626390148,False,False,False,False,False,False,448.82092,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77800,78000,Herpesvirus:Herpes_Simplex_1_KOS:4594:-,0,-,0.9219203989500326,1.0326078611190586,1.233368033010202,1.0660735991739847,0.8943227888197132,1.1488513752873988,False,False,False,False,False,False,446.78165,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,77850,78050,Herpesvirus:Herpes_Simplex_1_KOS:4595:-,0,-,1.1610665497558992,1.2766225682320709,1.3886840816402797,1.2826366286894375,1.1872137885655616,1.4148594027726742,False,False,False,False,False,False,428.14478,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78050,78250,Herpesvirus:Herpes_Simplex_1_KOS:4599:-,0,-,1.1094479972709554,0.9298251526769228,0.9772236001465489,0.9986708647259452,0.8118219096609457,1.2477539831690845,False,False,False,False,False,False,543.1972,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78100,78300,Herpesvirus:Herpes_Simplex_1_KOS:4600:-,0,-,0.9062326693846036,0.8974882188939791,0.8441345547648913,0.960557894575806,0.6542862796852293,1.179447694805326,False,False,False,False,False,False,605.6964,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78150,78350,Herpesvirus:Herpes_Simplex_1_KOS:4601:-,0,-,1.0983716559979224,0.9710721857459956,1.3085665041188492,1.006053262121961,1.142291886377462,1.3792525438840677,False,False,False,False,False,False,626.84314,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78200,78400,Herpesvirus:Herpes_Simplex_1_KOS:4602:-,0,-,1.095141471290779,0.9014177744820336,1.3184712152410138,0.9003178098489234,1.3076127907782322,1.2467648422135873,False,False,False,False,False,False,626.7804,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78250,78450,Herpesvirus:Herpes_Simplex_1_KOS:4603:-,0,-,1.28318892667826,1.0738772958649678,1.1961949107240162,1.0391324339635812,1.406052403515014,1.277143924307118,False,False,False,False,False,False,578.5884,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78300,78500,Herpesvirus:Herpes_Simplex_1_KOS:4604:-,0,-,0.812968247714092,0.8062660729538895,1.0004656386757838,0.7072857513752181,0.6364634262556258,0.8582632021189147,False,False,False,False,False,False,535.66724,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78350,78550,Herpesvirus:Herpes_Simplex_1_KOS:4605:-,0,-,1.1871312074587923,0.936840908311066,1.278185132951828,0.9973837802393436,0.7588255090603576,1.0672334034419042,False,False,False,False,False,False,509.90845,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78400,78600,Herpesvirus:Herpes_Simplex_1_KOS:4606:-,0,-,0.9971254876671364,0.9513611226552908,1.3780091155315983,1.125386093126589,1.0697499521634926,1.1459163025140608,False,False,False,False,False,False,499.8684,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78450,78650,Herpesvirus:Herpes_Simplex_1_KOS:4607:-,0,-,1.5571483785027838,1.4585119355849807,2.418587053678896,1.9992943452002705,2.059569425630292,2.3204916474823176,False,False,True,False,False,False,522.23883,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,78500,78700,Herpesvirus:Herpes_Simplex_1_KOS:4608:-,0,-,1.5087772640060175,1.1799757830676585,1.9776164539730403,1.4812502271197312,1.95635866534426,1.6364734771454563,False,False,True,False,False,False,507.36694,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,78550,78750,Herpesvirus:Herpes_Simplex_1_KOS:4609:-,0,-,0.7335749414832079,1.0076569691235289,1.1212897241809625,0.8955760617650205,0.8775256483460376,1.0180278885202665,False,False,False,False,False,False,486.75345,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78600,78800,Herpesvirus:Herpes_Simplex_1_KOS:4610:-,0,-,0.8447655316327444,0.8086795572875412,1.1717080031413438,0.7646398300155873,0.449957508332029,0.8721787460891983,False,False,False,False,False,False,497.57782,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78650,78850,Herpesvirus:Herpes_Simplex_1_KOS:4611:-,0,-,1.0985594172737845,0.8407869819997158,1.1284979901210637,0.8420640205415062,0.5079385419154885,0.955155199107063,False,False,False,False,False,False,483.08258,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78700,78900,Herpesvirus:Herpes_Simplex_1_KOS:4612:-,0,-,0.9071513941589324,0.8592656803401391,1.1511670959275273,0.7416850654197857,0.600801829364636,1.0221338872626091,False,False,False,False,False,False,467.74008,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78750,78950,Herpesvirus:Herpes_Simplex_1_KOS:4613:-,0,-,0.5434607380796419,1.087796660318603,1.2035215263454755,0.917851435446886,0.7639690343830459,0.9954875717998146,False,False,False,False,False,False,439.9103,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,78950,79150,Herpesvirus:Herpes_Simplex_1_KOS:4617:-,0,-,1.1359449502218428,1.072663697938888,1.1686497044201392,1.3839834321310578,1.123369091664976,1.4448531262627249,False,False,False,False,False,False,358.9311,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79000,79200,Herpesvirus:Herpes_Simplex_1_KOS:4618:-,0,-,1.202671044326746,1.2306475317831755,1.8151773993953928,1.3872087845107393,1.007009038958912,1.4376725006497584,False,False,True,False,False,False,371.04187,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,79050,79250,Herpesvirus:Herpes_Simplex_1_KOS:4619:-,0,-,1.2820142137445465,1.2498622478099004,2.456880229847048,1.952818895483152,1.4610019868078874,2.061482266254901,False,False,True,False,False,False,380.6426,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,79100,79300,Herpesvirus:Herpes_Simplex_1_KOS:4620:-,0,-,1.1533186683873264,1.3054870304932025,1.6009459212489872,1.408114532785991,1.5721211188156512,1.5497788304011146,False,False,False,False,False,False,343.93384,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79150,79350,Herpesvirus:Herpes_Simplex_1_KOS:4621:-,0,-,0.9437074368448952,1.0455684360154212,1.0870467250496103,1.1736250364492746,0.6844229367370253,1.2148502131054646,False,False,False,False,False,False,332.07397,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79200,79400,Herpesvirus:Herpes_Simplex_1_KOS:4622:-,0,-,0.6780911069844886,0.9620874277211676,0.7390847101802336,1.3263455678353049,1.092856500577482,1.2584429091433815,False,False,False,False,False,False,307.91522,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79250,79450,Herpesvirus:Herpes_Simplex_1_KOS:4623:-,0,-,1.2883361262683803,1.1754926101545675,1.3936502015442906,1.4801585086966578,1.273099818240988,1.6253393680857788,False,False,False,False,False,False,310.80173,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79450,79650,Herpesvirus:Herpes_Simplex_1_KOS:4627:-,0,-,0.9166411803581492,1.1321767582798736,0.9908868253064276,1.475834703655763,1.4433578244921514,2.039746886750028,False,False,False,False,False,False,432.31766,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79500,79700,Herpesvirus:Herpes_Simplex_1_KOS:4628:-,0,-,1.0948042545639756,0.9575842462270108,1.3336322352226675,0.981190341167304,0.8621534669620246,1.0354701279748153,False,False,False,False,False,False,511.35156,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79550,79750,Herpesvirus:Herpes_Simplex_1_KOS:4629:-,0,-,1.388613021023885,1.0890832559194223,1.0106296707881903,1.0411349409617807,0.7934314849457098,1.278381657071877,False,False,False,False,False,False,574.9175,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79600,79800,Herpesvirus:Herpes_Simplex_1_KOS:4630:-,0,-,1.180597541533556,1.2358358865277317,0.8495688452583031,1.085429657542531,0.9723850271344022,1.3688204855645207,False,False,False,False,False,False,602.05695,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79650,79850,Herpesvirus:Herpes_Simplex_1_KOS:4631:-,0,-,1.206661851694148,1.3783001264204753,1.1595829394424757,1.333212807758826,1.105436492889282,1.3113416383996628,False,False,False,False,False,False,613.7912,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79700,79900,Herpesvirus:Herpes_Simplex_1_KOS:4632:-,0,-,1.070134140707228,1.081814800006192,1.0142872572883503,1.1444329438698664,1.1949682237880734,1.5633327273176052,False,False,False,False,False,False,592.7699,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79750,79950,Herpesvirus:Herpes_Simplex_1_KOS:4633:-,0,-,0.9400536182929174,1.240018677663581,0.6566695268443219,1.036380698362397,1.1861436932990037,1.2387524661789686,False,False,False,False,False,False,583.075,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79800,80000,Herpesvirus:Herpes_Simplex_1_KOS:4634:-,0,-,0.9405301455454452,1.0507664867803927,1.1670298986270329,0.9737904366407922,1.150012693380217,1.5032243736466664,False,False,False,False,False,False,550.6332,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79850,80050,Herpesvirus:Herpes_Simplex_1_KOS:4635:-,0,-,1.1918695202481404,1.1302396176099463,1.3790117243542932,1.4259531064142537,1.5401124515020428,2.2560342636957182,False,False,False,False,False,False,521.3917,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79900,80100,Herpesvirus:Herpes_Simplex_1_KOS:4636:-,0,-,0.8036235576133066,1.3888036961222976,0.9936139165392884,1.0071637458227884,1.1058742616214607,1.458917961474798,False,False,False,False,False,False,501.0292,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,79950,80150,Herpesvirus:Herpes_Simplex_1_KOS:4637:-,0,-,0.8819820733772162,1.4562010080114267,1.180800403113351,1.150601200548562,0.9834390909264118,1.5118165733827431,False,False,False,False,False,False,510.12802,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80000,80200,Herpesvirus:Herpes_Simplex_1_KOS:4638:-,0,-,0.8777600866955405,1.187181164022845,1.0667404286114446,1.2061285172646286,1.0923411185948302,1.2536339789439972,False,False,False,False,False,False,526.91364,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80050,80250,Herpesvirus:Herpes_Simplex_1_KOS:4639:-,0,-,1.4195808447429823,1.0895931909416885,1.6872326089507124,1.5846514738548405,2.118887949167142,1.881583573208323,False,False,False,False,True,False,524.99976,Neither,Neither,Neither,Neither,Active only,Neither
KT899744.1,80100,80300,Herpesvirus:Herpes_Simplex_1_KOS:4640:-,0,-,0.986175864309096,1.1329608361579484,1.5929232605975605,1.3454043535109037,1.588506910181381,1.6677720136467875,False,False,False,False,False,False,540.3736,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80150,80350,Herpesvirus:Herpes_Simplex_1_KOS:4641:-,0,-,1.3376163912710508,1.0941426164516224,1.906730138650635,1.7920240471155413,2.217691805546098,1.848815993088266,False,False,True,False,True,False,506.14337,Neither,Neither,Active only,Neither,Active only,Neither
KT899744.1,80200,80400,Herpesvirus:Herpes_Simplex_1_KOS:4642:-,0,-,1.597433025555013,1.314572175644046,2.18041713688957,2.350552277132897,3.1259225638872694,3.3488461555493814,False,False,True,True,True,True,454.49985,Neither,Neither,Active only,Active only,Active only,Active only
KT899744.1,80250,80450,Herpesvirus:Herpes_Simplex_1_KOS:4643:-,0,-,1.33921667866627,0.9843676028954916,0.9141955751709452,1.2501858238836876,1.1352705533870942,1.1232658680583607,False,False,False,False,False,False,430.90558,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80300,80500,Herpesvirus:Herpes_Simplex_1_KOS:4644:-,0,-,1.3607164893390356,0.9374794310819644,1.1807811962577737,1.1764873962489724,1.0668192588052725,1.3023618578251832,False,False,False,False,False,False,388.9256,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80350,80550,Herpesvirus:Herpes_Simplex_1_KOS:4645:-,0,-,1.270935243448452,1.103721550241506,0.909278065983661,1.2945944469270727,1.3747474139801628,1.761440841542666,False,False,False,False,False,False,388.17258,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80400,80600,Herpesvirus:Herpes_Simplex_1_KOS:4646:-,0,-,1.276674540707044,1.165746488531992,1.0375438704025353,1.317438819985605,1.554139750037765,1.8692806537434468,False,False,False,False,False,False,413.24146,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80450,80650,Herpesvirus:Herpes_Simplex_1_KOS:4647:-,0,-,1.4008934331583345,1.2594325670948114,1.0499158330873517,1.3844909251930564,0.97940395924541,1.4265748516602108,False,False,False,False,False,False,459.58258,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,80500,80700,Herpesvirus:Herpes_Simplex_1_KOS:4648:-,0,-,1.2711299221664674,1.327463830328315,1.12844565630537,1.485712192777544,1.033179806347099,1.6521367395930988,False,False,False,False,False,False,543.5737,Neither,Neither,Neither,Neither,Neither,Neither
